0 0 0
1 0.10835 0.229599
2 -0.0168008 0.246706
3 0.275196 0.261381
4 0.481947 0.276723
5 -0.214409 0.338797
6 0.431894 0.290831
7 0.847662 0.275112
8 1.01588 0.306465
9 -0.0483296 0.23761
10 0.711065 0.309739
11 0.202325 0.276298
12 0.622184 0.205215
13 0.495184 0.243045
14 -0.0285433 0.228858
15 0.615337 0.223193
16 0.467831 0.247123
17 0.751531 0.292175
18 0.340351 0.27507
19 0.460609 0.255358
20 0.465597 0.327314
21 0.585269 0.202779
22 0.43524 0.29127
23 0.256671 0.272316
24 0.330285 0.194297
25 -0.0174068 0.264904
26 0.450777 0.244454
27 0.363656 0.222176
28 0.320682 0.256971
29 0.453663 0.252097
30 0.484466 0.194395
31 0.585673 0.207196
32 0.934666 0.232119
33 0.23085 0.192768
34 0.023224 0.163863
35 0.459303 0.258972
36 0.430186 0.227117
37 -0.216773 0.250555
38 0.367416 0.181816
39 -0.0549315 0.182344
40 -0.240139 0.211596
41 0.663883 0.233397
42 0.38492 0.253681
43 0.654018 0.205218
44 0.717947 0.23426
45 0.136247 0.312318
46 0.72332 0.247317
47 0.101215 0.229767
48 0.47496 0.191907
49 0.205971 0.210571
50 0.561708 0.18608
51 0.0879823 0.258337
52 0.08531 0.170248
53 0.376178 0.250006
54 0.0320446 0.223521
55 0.0297108 0.211506
56 0.140541 0.235794
57 0.321153 0.233847
58 0.34136 0.161326
59 0.193529 0.176353
60 0.725341 0.229766
61 0.483474 0.227796
62 0.4832 0.224658
63 -0.0527737 0.184124
64 0.181667 0.26231
65 0.586846 0.197942
66 0.115481 0.249272
67 0.389119 0.253744
68 0.428098 0.212186
69 0.782153 0.237089
70 0.0743161 0.211994
71 0.21041 0.194414
72 0.422918 0.258518
73 0.336437 0.217779
74 0.433359 0.17446
75 0.163387 0.196288
76 0.332421 0.164138
77 0.215188 0.226305
78 0.325979 0.169477
79 0.0979937 0.162233
80 0.206475 0.220201
81 0.176205 0.101781
82 0.487823 0.189142
83 0.210307 0.219839
84 0.471095 0.216737
85 0.40523 0.229296
86 0.52147 0.178582
87 0.227031 0.200495
88 0.148837 0.209456
89 0.150873 0.196696
90 0.425527 0.188385
91 -0.111177 0.190047
92 0.222682 0.181215
93 0.344865 0.191458
94 0.105449 0.136328
95 0.146646 0.170495
96 0.483366 0.157618
97 0.121823 0.214858
98 0.592324 0.135271
99 0.54355 0.15571
100 0.601062 0.211538
101 0.458378 0.220195
102 0.191149 0.214187
103 0.570947 0.195544
104 0.349835 0.233206
105 0.214796 0.251642
106 0.232376 0.235208
107 0.463881 0.180009
108 0.257469 0.159013
109 0.360963 0.262057
110 0.215855 0.15808
111 0.0877324 0.163994
112 0.250256 0.233333
113 0.42034 0.141965
114 0.28684 0.181209
115 0.372882 0.224545
116 0.197762 0.196655
117 0.461174 0.155
118 0.454816 0.185679
119 0.399784 0.172866
120 0.438996 0.191534
121 0.274644 0.170295
122 0.244015 0.177816
123 0.318445 0.16615
124 0.396889 0.195398
125 0.278251 0.173486
126 0.65035 0.217764
127 0.0753 0.197105
128 0.11467 0.187662
129 0.674529 0.228224
130 0.218727 0.211798
131 -0.0156707 0.173935
132 0.533064 0.144654
133 0.482724 0.220749
134 0.587044 0.216546
135 0.491898 0.214295
136 0.726041 0.212517
137 0.413897 0.216091
138 0.211488 0.163527
139 0.175532 0.154355
140 0.544038 0.185857
141 0.342412 0.146502
142 0.485302 0.185402
143 -0.258802 0.192804
144 0.469208 0.15937
145 0.0672873 0.177286
146 0.178232 0.150812
147 0.531554 0.16791
148 0.220774 0.17611
149 0.15663 0.193793
150 0.142606 0.157477
151 -0.0828193 0.210668
152 0.33582 0.205816
153 0.208697 0.216061
154 0.208998 0.164017
155 0.32682 0.182197
156 -0.0429713 0.20401
157 0.506361 0.187015
158 0.218534 0.228388
159 0.558522 0.140441
160 0.339145 0.226051
161 -0.203609 0.233715
162 0.115749 0.160824
163 0.118681 0.211989
164 0.526385 0.169944
165 0.23602 0.177778
166 0.420474 0.173472
167 0.0326874 0.153144
168 0.191862 0.193646
169 0.144021 0.196705
170 0.277274 0.181851
171 0.165172 0.187836
172 0.38983 0.17621
173 0.494134 0.175386
174 0.353591 0.162228
175 -0.221624 0.251529
176 0.110857 0.195359
177 0.107385 0.208941
178 0.436109 0.205908
179 -0.0704835 0.181914
180 0.509334 0.204485
181 0.168805 0.158655
182 0.458791 0.193705
183 0.489451 0.154846
184 0.24018 0.208447
185 0.291463 0.202126
186 0.244865 0.243153
187 0.0179325 0.197271
188 0.253371 0.182078
189 0.354683 0.156512
190 0.376799 0.155254
191 -0.00431299 0.177054
192 0.261732 0.19952
193 0.561855 0.193553
194 0.124744 0.225274
195 0.004743 0.180358
196 0.077611 0.24451
197 0.534752 0.231588
198 0.746552 0.162847
199 0.329793 0.141043
200 0.0550904 0.142543
201 -0.0415102 0.166445
202 0.0630811 0.278793
203 0.963876 0.200381
204 0.36198 0.148457
205 0.377832 0.15674
206 0.0657106 0.121344
207 0.255145 0.181676
208 0.0564141 0.220602
209 0.924206 0.194243
210 -0.0295022 0.170512
211 0.317833 0.239169
212 0.264766 0.166067
213 0.161069 0.165361
214 0.710065 0.176792
215 0.349748 0.216585
216 0.398929 0.210205
217 0.721503 0.195008
218 0.405277 0.295692
219 0.520029 0.190815
220 0.139721 0.155652
221 0.680011 0.206876
222 0.332627 0.208699
223 0.373321 0.235321
224 0.23932 0.195029
225 0.0528015 0.232935
226 0.305071 0.213948
227 0.26731 0.2495
228 0.155671 0.209033
229 0.0508581 0.23747
230 0.284625 0.259481
231 0.164771 0.184925
232 0.157992 0.180604
233 0.550729 0.221216
234 0.413907 0.220721
235 0.368613 0.281676
236 0.090708 0.211165
237 0.422929 0.195451
238 0.551807 0.234392
239 0.258949 0.214703
240 0.242734 0.17337
241 0.276379 0.215743
242 0.341319 0.265483
243 0.326311 0.260958
244 0.466999 0.153588
245 0.0524753 0.216687
246 0.736163 0.200167
247 0.166744 0.166886
248 0.488789 0.186315
249 0.347043 0.211125
250 0.450716 0.182733
251 0.576629 0.227918
252 0.452198 0.211409
253 0.64266 0.284723
254 -0.0837496 0.178448
255 -0.34186 0.225525
256 0.310702 0.190528
257 0.562291 0.207886
258 0.0954867 0.271042
259 0.291048 0.235079
260 0.245384 0.281752
261 0.140516 0.238688
262 0.341171 0.238972
263 0.550097 0.307574
264 0.655228 0.254119
265 0.580638 0.243273
266 0.2224 0.209608
267 0.286574 0.248253
268 0.304634 0.217727
269 0.250487 0.239586
270 0.325536 0.23746
271 0.633453 0.215949
272 0.320178 0.246967
273 0.0300004 0.300335
274 0.111323 0.246786
275 0.473938 0.177459
276 0.651383 0.209386
277 0.459557 0.237882
278 0.0801013 0.282336
279 0.283412 0.210238
280 0.327885 0.25076
281 0.670788 0.210573
282 0.290813 0.295528
283 0.0250928 0.225562
284 0.258336 0.211734
285 0.300273 0.216137
286 0.394641 0.264318
287 0.218583 0.275129
288 0.235618 0.260929
289 0.314994 0.286754
290 0.194562 0.285159
291 0.45194 0.217339
292 0.430518 0.323142
293 0.36909 0.244148
294 0.199091 0.242974
295 -0.0794379 0.30375
296 0.207806 0.238464
297 0.0353595 0.291239
298 0.1013 0.30223
299 0 0
